user;time;id;name;display
10;155.54;5;piso-quebrado;Monitor
10;163.98;34;cadeiraCozinha;Monitor
10;169.61;29;mesaCozinha;Monitor
10;174.50;10;equips-mesma-tomada-fun;Monitor
10;177.79;31;gaveta-cozinha-aberta;Monitor
10;197.78;33;armarioAberto-fun;Monitor
10;205.34;17;carpet-stain;Monitor
10;212.98;7;mochila;Monitor
10;220.56;6;carpete-enrolado;Monitor
11;13.23;18;tapete-enrolado;Oculus Rift
11;16.74;37;quadro-solto-prefab;Oculus Rift
11;33.87;3;tomadaSemSinalizacao;Oculus Rift
11;36.95;41;tomadaRuim;Oculus Rift
11;83.84;46;buraco2;Oculus Rift
11;104.28;27;buraco1;Oculus Rift
11;176.89;43;quadroSolto;Oculus Rift
11;186.20;25;outlets-caida;Oculus Rift
11;213.03;14;cadeirasNoCaminho;Oculus Rift
11;215.84;38;lixeira-escritorio;Oculus Rift
11;216.77;1;cabinet-open-doors;Oculus Rift
11;219.72;6;carpete-enrolado;Oculus Rift
11;232.61;9;gaveteiro-bloqueando-corredor;Oculus Rift
11;254.43;2;corda;Oculus Rift
11;263.81;17;carpet-stain;Oculus Rift
11;277.15;45;lixoNoChao;Oculus Rift
12;14.57;18;tapete-enrolado;Monitor
12;21.53;37;quadro-solto-prefab;Monitor
12;40.45;41;tomadaRuim;Monitor
12;54.25;40;carpet_stain;Monitor
12;99.06;19;corda-patio;Monitor
12;109.75;43;quadroSolto;Monitor
12;132.02;10;equips-mesma-tomada-fun;Monitor
12;146.91;13;piso-molhado-fun;Monitor
12;151.55;29;mesaCozinha;Monitor
12;180.46;17;carpet-stain;Monitor
12;192.49;2;corda;Monitor
13;15.27;18;tapete-enrolado;Oculus Rift
13;48.46;41;tomadaRuim;Oculus Rift
13;83.25;37;quadro-solto-prefab;Oculus Rift
13;113.14;46;buraco2;Oculus Rift
13;138.52;27;buraco1;Oculus Rift
13;245.65;29;mesaCozinha;Oculus Rift
13;252.21;39;cadeirasNoCaminho-fun;Oculus Rift
13;269.60;43;quadroSolto;Oculus Rift
13;332.50;31;gaveta-cozinha-aberta;Oculus Rift
13;336.98;33;armarioAberto-fun;Oculus Rift
13;416.46;10;equips-mesma-tomada-fun;Oculus Rift
13;431.42;45;lixoNoChao;Oculus Rift
13;447.78;34;cadeiraCozinha;Oculus Rift
14;27.45;37;quadro-solto-prefab;Monitor
14;36.23;15;Produtos;Monitor
14;54.05;18;tapete-enrolado;Monitor
14;63.13;52;Lampada Estragada;Monitor
14;88.41;53;extinjtor-obstruido-patio;Monitor
